UUID	Document Number	Doc_Year	QUOTE_TRANSCRIPTION	Common Name	ANCHOR	TYPE	URI	VOCAB_LABEL	LAT	LNG	Place_Type	Person_Gender	TAGS	Person_Named by	Role	Person_Job	COMMENTS
5451def1-9f23-4038-8774-41f3b5186c8c	HCM 2093	1317/8	Phillip de Stottesdon	Phillip de Stottesdon	char-offset:239	PERSON							Principal			perpetual vicars of the chapel of St. Katherine the Virgin and martyr in the city of Hereford	
731b3796-a7c4-43cc-81a7-fa4fe094b40f	HCM 207	1312	Phillip le taillor	Phillip le taillor	char-offset:613	PERSON							Witness		Witness		
218c42ca-35f3-4967-80cf-58319f2f4aab	HCM 593	1307/8	Pirytone	Pirytone	char-offset:911	PLACE							Nominative		Nominative		
18fb1e25-d428-4ec9-883b-0fd6054c51eb	HCM 1367	1317	Pope Clement V	Pope Clement V	char-offset:221	PERSON							Dead				
b967289d-6608-40ae-80f4-0ef467fdf73b	HCM 1441	1305	Pope Clement [V]	Pope Clement V	char-offset:60	PERSON							Principal				
f769aa05-85fb-49c4-8e87-55dcf04499ad	HCM 773	1311/2	Poteston'	Poteston'	char-offset:796	PLACE							Nominative		Nominative		
508d4764-99c8-444b-b49c-f92a78668102	HCM 405	1308	Pounde	Pounde	char-offset:214	PLACE							Nominative		Nominative		
828926f1-1f6d-406a-8fcb-d772c060bf55	HCM 1441	1305	priest of St. Sabine	Thomas of Jorz	char-offset:683	PERSON							Office	Office		Cardinal-priest of St Sabine	
21cb97e1-5403-4811-93d9-4b826e0789df	HCM 1505	1309/10	the prior	prior of Kermerdyn	char-offset:974	PERSON							Office	Office			Prior of Kermerdyn
f8497339-624a-48a1-a755-41db150021a4	HCM 2676	1315/6	Prior of Lanthony Prima in Wales	Prior of Lanthony Prima in Wales	char-offset:147	PERSON							Office|Principal	Office	Principal		
34bbb125-baa1-4ec6-89b9-27a8afcf8c37	HCM 1683	1317/8	Prior of Stanleye	Prior of Stanleye	char-offset:457	PERSON							Office	Office			
e0f4e2d6-a658-4515-b066-c88b591611e8	HCM 1503	1309	priors of Monemowe and Cadwely	priors of Monemowe and Cadwely	char-offset:561	PERSON							Collective|Office	Collective			two of them: Prior of M and Prior of C
4c495409-cc2f-4d27-ac99-06694b9fe5e6	HCM 1657	1310/11	Pydesmore	Pydesmore	char-offset:563	PLACE							Nominative		Nominative		
9d9eeeac-3388-48d3-b0e1-821db0082e4a	HCM 1264	1306	Pyon' Canonicorum	Pyon Canonicorum	char-offset:240	PLACE					Landmark		Landmark				
39f1dba4-4a30-4eb2-80ff-4a0e05991055	HCM 1264	1306	Pyon’ Canonicorum	Pyon Canonicorum	char-offset:125	PLACE							Nominative		Nominative		
7bd0ca1e-db67-45c2-bf23-a6e35199ef0d	HCM 1281	1306	Pyon' Canonicorum	Pyon Canonicorum	char-offset:244	PLACE					Landmark		Landmark				
8eaae0c0-b79f-4c24-bd7f-8b0c72a601d1	HCM 1281	1306	Pyon' Canonicorum	Pyon Canonicorum	char-offset:129	PLACE							Nominative		Nominative		
1843a632-0a10-4fe8-90bc-059ee1f750bd	HCM 1834	1313	bishops of London	Ralph Baldock	char-offset:556	PERSON							Office	Office		Bishop of London; collector of tithe for Pope Clement V	Ralph Baldock was Bishop of London 1304-1313; Gilbert Seagrave was Bishop of London 1313-1316
5ce285e0-df7c-4f26-bd1b-2d7e25496735	HCM 1751	1305	Ralph Berde	Ralph Berde	char-offset:676	PERSON							Witness		Witness		It doesn't say so here, but elsewhere I think, that Ralph Berde is father of Richard Berde
68e38578-29a5-4ec5-8e99-da0cb6f56fa1	HCM 2093	1317/8	Ralph de Buesham	Ralph de Buesham	char-offset:221	PERSON							Principal			perpetual vicars of the chapel of St. Katherine the Virgin and martyr in the city of Hereford	
4227b685-958b-4fdb-9318-0de0512eaefe	HCM 1736	1305	Ralph de Hengham	Ralph de Hengham	char-offset:236	PERSON							Witness		Witness		
0ece9d70-bc9a-4bda-8e93-3a0610f279b2	HCM 2596	1310	Ralph de Lacu	Ralph de Lacu	char-offset:31	PERSON							Principal			Proctor of the dean & chapter of Hereford in the Roman Court	Proctor of the dean & chapter of Hereford in the Roman Court
8f955452-4e37-441a-9f87-9f17caa3ebf3	HCM 2876	1313	Ralph le Baron of Wydemarsmore	Ralph le Baron of Wydemarsmore	char-offset:33	PERSON							Principal				
ba4cec34-c414-4d6c-b290-a93e9e1bf725	HCM 1751	1305	Ralph le Botiler	Ralph le Botiler	char-offset:658	PERSON							Witness		Witness		
10d90953-1361-4f6f-8244-cbaec5ee7bfe	HCM 1918	1316	Ralph le botiler	Ralph le Botiler	char-offset:500	PERSON							Witness		Witness		
159415fe-4a79-45c0-b66c-1b7e8538affa	HCM 564	1315/6	Ralph le Vreynshe	Ralph le Vreynshe	char-offset:1396	PERSON							Witness		Witness		
bcbd42aa-ae73-453b-823f-b6b26911e594	HCM 2717	1306/7	Ranulf de Evesham, their clerk	Ranulf de Evesham	char-offset:287	PERSON							Scribe				
081ae8a0-946f-44ea-b4d7-19f927aa53e1	HCM 3165	1317	Ranulph de Evesham	Ranulf de Evesham	char-offset:595	PERSON							Witness		Witness	vicars	
4a07668f-487b-4777-bdfa-09aa84a42a95	HCM 1035	1317	rector of the church of Cherring'	William de Suanton	char-offset:59	PERSON							Office	Office			
bc4ba1ce-828a-4110-aac4-f8323d3ae287	HCM 2582	1305	reeves of Preston	reeves of Preston	char-offset:221	PERSON							Office	Office			
3a1333ee-e34f-45bf-a0b9-26d018f83ac5	HCM 2145	1309	Reginald his brother	Reginald de Bromfeld	char-offset:150	PERSON							Principal			clerk	that is, Reginald (de Bromfeld?), brother to John de Bromfeld
322b8e3c-8d8f-4ce1-b076-3202a451d651	HCM 2720	1307	Reginald de Orleton	Reginald de Orleton	char-offset:85	PERSON							Principal				
77462e4d-0eb3-4ab5-a450-02b234375734	HCM 1622	1307	Reginald de Todeworth	Reginald de Todeworth	char-offset:173	PERSON							Principal			citizen of Salisbury (Nova Sarum)	
07771960-7b14-43f1-ab55-cac5242482ad	HCM 746	circa 1310	Reginald Maniword	Reginald Maniword	char-offset:600	PERSON							Witness		Witness		
a7f8baf4-d7bf-483f-8c10-fdcecd447315	HCM 174	1312	Retherwas	Retherwas	char-offset:286	PLACE							Nominative		Nominative		
45a5f003-90de-4957-b6c4-7d4e5136e2e5	HCM 1752	1311/2	Retherwas	Retherwas	char-offset:86	PLACE							Nominative		Nominative		Rotherwas?
705d9d0e-d026-40b8-b4d4-b729f4f9b07d	HCM 201	1315	Rotherwas	Retherwas	char-offset:176	PLACE							Nominative		Nominative		
886c4e3a-3f7f-4ae0-8315-d5c1090a7d34	HCM 2871	1306/7	Reygate	Reygate	char-offset:901	PLACE							Nominative		Nominative		
0aec9188-95a3-443e-94e3-22e2672988dc	HCM 2872	1310/11	Reygate	Reygate	char-offset:218	PLACE							Nominative		Nominative		
2d736aec-e522-4f63-949a-62d0ed9f764a	HCM 2873	1311	Reygate	Reygate	char-offset:196	PLACE	http://sws.geonames.org/2639506	Reigate	51.23736	-0.20582			Nominative		Nominative		
55ed03fc-80e8-49ce-99ed-94cb743740ff	HCM 608	1307	Reygate	Reygate	char-offset:146	PLACE							Nominative		Nominative		
c284be5f-bfc8-46ec-ab01-cf59e34c1051	HCM 609	1307/8	Reygate	Reygate	char-offset:121	PLACE							Nominative		Nominative		
cae94b7f-7c91-4354-a875-ab8ee2d852a2	HCM 758	1314	Raigate	Reygate	char-offset:724	PLACE							Nominative		Nominative		aka Reigate, Reygate
dc1a567f-0ce3-4672-a32c-b3958de979ad	HCM 593	1307/8	Richard his brother	Richard, son of Robert le Park	char-offset:99	PERSON							Principal				Richard le Park [?], son of Robert le Park
0829b0da-48e9-48d8-9005-e9da0e72d811	HCM 1751	1305	Richard Berde de Ledebur	Richard Berde	char-offset:109	PERSON							Principal|Scribe		Principal		as per comment to final witness, Roger le Skynnar, since Richard Berde is himself a notary/scribe by profession, it may be that he wrote this document himself, and not final witness; check the hand against other docs by Richard Berde to determine
a193d7aa-5ee1-4f26-9d33-d2a2177412d0	HCM 2464	1317	Richard Broun de Galuerhull	Richard Broun de Galuerhull	char-offset:509	PERSON										Medipernor	Medipernor(?)
8c5ff270-4039-4d6f-ad45-7ed477ac9a1c	HCM 1734	1317	Richard berde	Richard Berde	char-offset:469	PERSON							Witness		Witness		
e50396e6-e362-46bc-8f3f-aa5fa577bf93	HCM 608	1307	Richard de Braumford	Richard de Braumford	char-offset:279	PERSON							Dead				
2ebb49ac-57ef-475b-a7a9-566dda7e493b	HCM 609	1307/8	Richard de Braumford	Richard de Braumford	char-offset:512	PERSON							Dead				
71c6dfe4-8ff1-44a3-81f2-2bfc037e235c	HCM 1489	1308	Richard de Brocwardin	Richard de Brochwardyn	char-offset:964	PERSON							Witness		Witness		
ae7f68c2-996a-4266-8394-1bd870ffa794	HCM 469	1305	Richard de Brochwardyn	Richard de Brochwardyn	char-offset:359	PERSON							Witness		Witness		
fbbef6ff-1794-4c5b-abc9-0d6b79af1283	HCM 378	1317	Richard de Brome	Richard de Brome	char-offset:310	PERSON							Witness		Witness		
50e1f0c3-19d3-4430-a2cd-6b1cbb37213d	HCM 946	1305	Richard de Clehonger	Richard de Clehonger	char-offset:544	PERSON							Witness		Witness		
6f85dcad-71ef-4447-9967-4ed2fe5047a1	HCM 1485	circa 1314	Richard de cruce	Richard de Cruce	char-offset:645	PERSON							Witness		Witness		
67111815-f20d-4348-9f7f-84cf3f489f1b	HCM 219	1317	Richard de Cruce	Richard de Cruce	char-offset:293	PERSON							Witness		Witness	bailiffs	
e26975ed-1f30-4425-ba37-51a031287531	HCM 90	1317	Richard de Cruce	Richard de Cruce	char-offset:454	PERSON							Witness		Witness		
6abdc88b-fb03-419e-8e33-e6fbb763c9db	HCM 670	1311	Richard de ecclesia de Hamton' in the manor of Munstreworthe	Richard de ecclesia de Hamton' in the manor of Munstreworthe	char-offset:81	PERSON							Principal				
58c4698c-2930-43d6-8ada-d3c825440d9e	HCM 2870	1306	Richard de Hamenays	Richard de Hamenays	char-offset:83	PERSON							Principal			sub-dean of Hereford	
9cee5198-c90a-4a6b-a6a3-dfb7e234cc61	HCM 1264	1306	RIchard de Hoggesshawe	Richard de Hoggesshawe	char-offset:361	PERSON							Witness		Witness		
26de1792-66c7-45e4-b749-b3cac5905d11	HCM 1265	1306	Richard de Hoggesshawe	Richard de Hoggesshawe	char-offset:430	PERSON							Witness		Witness		
469abb40-84fc-44a5-9bdc-ffa87d06c72e	HCM 2096	1315	Richard de La haye	Richard de la Hay	char-offset:4230	PERSON							Witness		Witness	baillif of the dean and chapter in the city of Hereford	
1d2c2a32-914e-4eff-ae3a-35ef32476600	HCM 63	1316	Richard de la Hay	Richard de la Hay	char-offset:619	PERSON							Witness		Witness	bailiff of the dean and chapter of Hereford	
00d07818-7225-4af3-b914-9d69baf13b45	HCM 196	1316	Richard de la Lastres	Richard de la Lastres	char-offset:577	PERSON							Witness		Witness		
42ba567e-5951-494c-b346-80f78f96da65	HCM 1768	1314	Richard de La Mar	Richard de La Mar	char-offset:1228	PERSON							Witness		Witness		
2c819048-3d7f-4f75-8168-641063df4676	HCM 946	1305	Richard de la Oldehulle	Richard de la Oldehulle	char-offset:585	PERSON							Witness		Witness		
2ef589a3-aeb5-4992-9242-c48b8a3f1206	HCM 564	1315/6	Richard de Lulham	Richard de Lulham	char-offset:1328	PERSON							Witness		Witness		
ce418aa3-f295-4784-9f65-9ca2b2dcec82	HCM 3180	1312	Richard de Manus	Richard de Manus	char-offset:1005	PERSON							Witness		Witness		(?)
cf8a4326-0f0f-4770-8a59-9e1cb00462cf	HCM 2072	1317	Richard de Nonnynton	Richard de Nonnynton	char-offset:174	PERSON							Principal			canons of the cathedral church of Hereford	
e4793bc8-c314-49ed-abac-7d18c2ff2664	HCM 1003	1317	Richard de Swynefeud	Richard de Swinfield	char-offset:162	PERSON							Dead			bishop of Hereford	
5970dd71-b969-4018-a395-4098835a272a	HCM 1023	1317	Richard de Swynefeud	Richard de Swinfield	char-offset:186	PERSON							Dead			bishop of Hereford	
724bb518-d2c6-4a2d-841c-b14e83636193	HCM 1024	1317	Richard de Swynefeud	Richard de Swinfield	char-offset:158	PERSON							Dead			bishop of Hereford	
4a86e67b-98cf-40ba-955a-4719f081406b	HCM 1025	1317	Richard de Swynefeud	Richard de Swinfield	char-offset:155	PERSON							Dead				
2ec3774f-0ddd-4e68-9173-57d9fdc8b2a6	HCM 1035	1317	Richard de Swynefeud	Richard de Swinfield	char-offset:133	PERSON							Dead			bishop of Hereford	
b09c8144-9bde-42e2-9cdc-a6fc2e0bbba9	HCM 1507 C	1316	Richard [Swinfield]	Richard de Swinfield	char-offset:51	PERSON							Principal			bishop of Hereford,	
57ad4403-ff54-4cd1-9832-bbeeed4d785c	HCM 1929	1313	R[ichard Swinfield]	Richard de Swinfield	char-offset:50	PERSON							Principal				Richard Swinfield
5f7b52ce-4f31-4d4b-bd73-67cd3e8db8df	HCM 1931	1315	Richard [Swinfield], bishop of Hereford	Richard de Swinfield	char-offset:48	PERSON							Principal				
985d28c0-ba9e-4bf8-b259-0f503d45536f	HCM 2151	1309	Richard [Swinfield], bishop of Hereford	Richard de Swinfield	char-offset:40	PERSON							Principal			bishop of Hereford	
2d36d87a-185f-42fc-aeed-bc3756e4ffb6	HCM 2159	1309	Richard Swinfield], bishop of Hereford	Richard de Swinfield	char-offset:613	PERSON							Witness		Witness	bishop of Hereford	
28489dab-738a-4a97-8625-5eb00e9b998f	HCM 2257	1306	Richard [de Swinfield], bishop of Hereford	Richard de Swinfield	char-offset:40	PERSON							Principal			bishop of Hereford	
14850019-7f04-458b-9784-2cdf798c10bc	HCM 2260	1315/6	R[ichard Swinfield], bishop of Hereford	Richard de Swinfield	char-offset:67	PERSON							Principal			bishop of Hereford,	
8c36dc0f-d3cf-41f2-a2c8-0d4eec7e6d5d	HCM 2093	1317/8	Richard de Sydenhale	Richard de Sydenhale	char-offset:108	PERSON							Principal			commissary of the official of Adam [Orleton], bishop of Hereford	
460504ef-e17d-4dfc-b473-d8e0e4c0bf27	HCM 2093	1317/8	The said commissary	Richard de Syndenhale	char-offset:933	PERSON							Office	Office			that is, Richard de Sydenhale
cf9e5ac6-713a-4036-93fb-b6b722b7d48d	HCM 755	1317	Richard de Upton	Richard de Upton	char-offset:81	PERSON							Principal				called de Credeleye|Vicar in the greater church of Hereford
b89495a3-f026-4d3e-8085-2b2f46a66f88	HCM 1417	1305	Richard de Wykkewane	Richard de Wykewane	char-offset:519	PERSON							Witness		Witness	chaplains	
e337ec31-ba1c-407c-9d35-0cd2012de4da	HCM 2096	1315	Richard de Wykewane	Richard de Wykewane	char-offset:201	PERSON							Principal			perpetual chaplain	
c0be6e93-0b36-40c5-93b9-28e56022112e	HCM 378	1317	Richard Gilbard	Richard Gilbard	char-offset:328	PERSON							Witness		Witness		
feaeab58-7f10-4552-af68-d2b919fb27ff	HCM 1311	1314	Richard Hakelute	Richard Hakelute	char-offset:325	PERSON							Witness		Witness		
6e05a448-af0b-4e64-911b-8272a14aeae8	HCM 1247	1315	Richard Haliday	Richard Haliday	char-offset:507	PERSON							Witness		Witness		
48d2a297-c844-48b3-984c-b16cab930482	HCM 1024	1317	Richard	Richard	char-offset:276	PERSON							Dead				
0e6af8a3-8959-4135-8813-9d4fb5a1b0e1	HCM 1035	1317	Richard	Richard	char-offset:257	PERSON							Dead				
601e8446-74a4-4cc1-b5a7-9e7aa24c0731	HCM 1065	1316/7	Richard	Richard	char-offset:58	PERSON							Principal			bishop of Hereford	
5adfe63e-d727-4b91-8dc5-ed4bf43e0c64	HCM 3155	1314	Richard	Richard	char-offset:227	PERSON							Principal			bishop	
e86133aa-1ae9-410c-8381-4d12497c2aa5	HCM 352	1315	Richard	Richard	char-offset:116	PERSON							Principal				
a7ad02e5-343f-45d1-807e-57eaa2a620f8	HCM 608	1307	Richard	Richard	char-offset:419	PERSON							Dead				Richard de Braumford
9f2f509e-d477-4b21-8e5d-2f0000dab871	HCM 700	1311	Richard	Richard	char-offset:108	PERSON							Principal				
f0c7307a-b7c0-4c77-a100-e481c05189e8	HCM 2096	1315	Richard Heruy	Richard Heruy	char-offset:4452	PERSON							Scribe		Witness	clerk	
71bfa4af-d0e8-480a-8761-091a8e47eca9	HCM 758	1314	Richard Heruy	Richard Heruy	char-offset:825	PERSON							Scribe		Witness	clerks of the diocese of Hereford	
0aea5d72-47d2-4cfa-9949-ac2deb6367c4	HCM 2996	1317	Richard called Heruy	Richard Hervy	char-offset:44	PERSON							Principal			clerk	Richard Hervy
4a50a56d-357f-4ac4-a74f-4a490cd59e18	HCM 2947.G	1312	Richard II	Richard II	char-offset:306	PERSON							Principal				King Richard II
2f8e734b-d1dd-4cac-927a-bd067e500fae	HCM 119	1308	Richard Ithenhaye	Richard Ithenhaye	char-offset:577	PERSON							Witness		Witness		
23c8851f-e62d-4475-a055-5386b2810d83	HCM 1489	1308	Richard Ithenhaye	Richard Ithenhaye	char-offset:945	PERSON							Witness		Witness		
da1e584c-c6fc-41ac-99bd-758f591f0e0f	HCM 1657	1310/11	Richard le Balun	Richard le Balun	char-offset:534	PERSON							Witness		Witness		
49f6f4b9-845b-49fa-9f28-aca0ebb2d44f	HCM 773	1311/2	Richard called the clerk, chaplain, son and heir of the late Richard le Clerke of Hereford beyond the Wye	Richard le Clerke (junior)	char-offset:56	PERSON							Principal			Chaplain	"aka Richar le Clerk junior?

""son and heir of the late Richard le Clerke of Hereford beyond the Wye"""
3933c840-c4a2-44e3-bbf1-69aba258a7e1	HCM 773	1311/2	Richard le Clerke	Richard le Clerke	char-offset:420	PERSON							Dead				that is, Richard le Clerke (senior), of Hereford beyond the Wye
3d0d556a-aaf1-495a-9ede-2614cb3cdb2e	HCM 1751	1305	Richard le Forster	Richard le Forster	char-offset:638	PERSON							Witness		Witness		
f673498b-ec93-4203-b54e-a1c9c6ab7602	HCM 589	1311	Richard le Schep	Richard le Schep	char-offset:295	PERSON							Witness		Witness		
825b8801-9769-40f9-82dc-e1a9962212a4	HCM 378	1317	Richard Le Vikerys	Richard Le Vikerys	char-offset:387	PERSON							Scribe		Witness		
340460df-6187-47e3-a3e1-27085d3e3043	HCM 119	1308	Richard Moniword	Richard Monyword	char-offset:508	PERSON							Witness		Witness	bailiff	
9badb229-aa84-483b-ba59-25052eeca96c	HCM 1489	1308	Richard Monyword	Richard Monyword	char-offset:807	PERSON							Witness		Witness		
f4ea3f32-b410-4e6a-980c-12e57b5c6099	HCM 1751	1305	Richard Perot de Ledebur	Richard Perot de Ledebur	char-offset:79	PERSON							Principal				
20b2aaa7-621f-4e77-a4a2-abb31ebd873c	HCM 564	1315/6	Richard son of Phillip de Brompton	Richard son of Phillip de Brompton	char-offset:142	PERSON							Principal				
5dfe165f-d4f3-4cb0-b751-9287db949d51	HCM 1003	1317	Richard	Richard Swinfield	char-offset:272	PERSON							Dead				Richard Swinfield, Bishop of Hereford
76f9b39c-dee0-4faa-9949-42e69c4b7b96	HCM 1005	1317	Richard	Richard Swinfield	char-offset:416	PERSON							Dead				aka Richard Swinfield, Bishop of Hereford
8dc7db02-0993-4952-9375-9ea068428820	HCM 1929	1313	the bishop	Richard Swinfield	char-offset:271	PERSON							Office	Office			Richard Swinfield
a9743013-bbf2-488a-a534-c9106cb61a84	HCM 2096	1315	the bishop of Hereford	Richard Swinfield	char-offset:1119	PERSON							Office	Office			Richard Swinfield, Bishop of Hereford
8e2888fb-8472-4776-83af-6c512b78c047	HCM 2260	1315/6	the said bishop	Richard Swinfield	char-offset:634	PERSON							Office	Office		Bishop of Hereford	Richard Swinfield, Bishop of Hereford
bb1c147d-e6a0-4ca8-9ef0-a9ae8bbd2bda	HCM 2995	circa 1317	the bishop	Richard Swinfield	char-offset:873	PERSON							Office	Office		bishop of Hereford	Richard Swinfield, Bishop of Hereford
49b8f7ef-9561-4751-a342-a70bba9b9ae0	HCM 758	1314	the bishop of Hereford	Richard Swinfield	char-offset:552	PERSON							Office	Office		bishop of Hereford	Richard Swinfield
275f8b12-2473-4407-8ca7-96c4990c1322	HCM 378	1317	Richard the smith of Neuton	Richard the smith of Neuton	char-offset:100	PERSON							Principal				
d310f8fa-8f10-4608-aaed-0b953a5ba415	HCM 1247	1315	Richard Thorgrim	Richard Thurgrym	char-offset:471	PERSON							Witness		Witness		
36b0338c-b428-4389-b5e6-9d78e99c7eb4	HCM 1752	1311/2	Richard Thurgrim	Richard Thurgrym	char-offset:798	PERSON							Witness		Witness		
8fda24cb-a5b0-423e-b58b-423e25f91dda	HCM 1974	1304/5	Richard Thurgrym	Richard Thurgrym	char-offset:512	PERSON							Witness		Witness		
9ef48bf1-f4ae-4edf-9596-93a5d72a7e9a	HCM 203	1311	Richard Thurgrym	Richard Thurgrym	char-offset:578	PERSON							Witness		Witness		
7473bbf0-b537-428b-9551-42895a09f61e	HCM 469	1305	Richard Thurgrym	Richard Thurgrym	char-offset:259	PERSON							Witness		Witness		
a9d23594-7df5-4d72-9a02-afb05b3e0784	HCM 63	1316	Richard Thurgrym	Richard Thurgrym	char-offset:697	PERSON							Witness		Witness		
be425f09-151b-46d6-9392-1cc1014b4981	HCM 1003	1317	Richerd de Wynchecoumbe	Richerd de Wynchecoumbe	char-offset:98	PERSON							Principal				
0c14c2dd-26a3-455b-b31f-472be8325ff7	HCM 1247	1315	Wye	River Wye	char-offset:436	PLACE	http://sws.geonames.org/2633460	Wye	51.18249	0.93678	Landmark		Landmark				it's a river
48a6a632-c633-44af-bc85-14ae2ebb7a01	HCM 1077	1309	Robert, called le Dorturer de Selebourne	Robert, called le Dorturer de Selebourne	char-offset:72	PERSON							Scribe			notary public	
ab4fc267-1de6-44e6-a283-53d925f5010b	HCM 559	1315/6	Robert, lord of Stauntone	Robert, lord of Stauntone	char-offset:559	PERSON							Witness		Witness		
157fc161-ce79-473d-97d3-900bb69c0693	HCM 1264	1306	Robert Boter	Robert Boter	char-offset:347	PERSON							Witness		Witness		
61e10c28-a30b-43df-a7ea-f19be17e8df4	HCM 1265	1306	Robert Boter	Robert Boter	char-offset:416	PERSON							Witness		Witness		
d17048eb-0acf-4b68-a2ae-e135885ea5b6	HCM 1703	1317	Robert Culbel	Robert Culbel	char-offset:963	PERSON							Witness		Witness		
1f9aa063-6315-4d2c-9c3f-0006fa25c57b	HCM 3165	1317	Robert de Byford	Robert de Byford	char-offset:576	PERSON							Witness		Witness	vicars	
341300ea-a58f-4130-b00c-80019b3b1482	HCM 2668	1306	Robert de Cotinton	Robert de Cotinton	char-offset:25	PERSON							Principal			clerk of the dean and chapter of Hereford	
b936a64c-9856-4255-928e-50395bc4b75e	HCM 2670	1306	Robert de Cotinton	Robert de Cotinton	char-offset:82	PERSON							Principal			clerk of the dean and chapter of Hereford	
3450514c-88e2-4415-a9ab-6e936a35199c	HCM 2671	1307	Robert de Cotinton	Robert de Cotinton	char-offset:27	PERSON							Principal			clerk of the dean and chapter of Hereford	
